PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;SOORT DIPLOMA;GESLACHT;2014;2015;2016;2017;2018
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80120;Ad Sociaal Werk in de Zorg;duaal onderwijs;hbo associate degree;vrouw;0;0;0;10;15
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80146;Ad Pastoraal Werk;deeltijd onderwijs;hbo associate degree;vrouw;0;0;0;0;1
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;hbo bachelor;man;1;2;4;0;4
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;hbo bachelor;vrouw;6;15;17;12;19
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;hbo bachelor;man;2;4;5;11;2
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;hbo bachelor;vrouw;18;40;42;57;29
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;hbo bachelor;man;8;12;5;8;8
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;hbo bachelor;vrouw;80;78;77;76;82
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;gezondheidszorg;n.v.t. (gezondheidszorg);49294;M Speltherapie;deeltijd onderwijs;hbo master;vrouw;0;0;0;0;7
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;man;1;1;1;3;4
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;vrouw;4;5;9;8;11
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;hbo bachelor;man;0;0;1;1;2
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;hbo bachelor;vrouw;0;1;1;0;8
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;man;23;17;11;20;18
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;vrouw;52;94;110;72;47
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;deeltijd onderwijs;hbo bachelor;man;1;3;4;1;1
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;deeltijd onderwijs;hbo bachelor;vrouw;2;0;3;0;1
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;voltijd onderwijs;hbo bachelor;man;5;10;5;3;3
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;n.v.t. (onderwijs);35441;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Godsdienst;voltijd onderwijs;hbo bachelor;vrouw;6;8;4;1;6
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45274;M Leraar Godsdienst;deeltijd onderwijs;hbo master;man;0;4;2;6;0
Gelderland;0228;Ede;reguliere inst.;25BA;Christelijke Hogeschool Ede;onderwijs;opleidingen tot leraar vo van de 1ste graad in alg. vakken;45274;M Leraar Godsdienst;deeltijd onderwijs;hbo master;vrouw;1;0;1;1;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;hbo bachelor;man;38;45;48;55;52
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;hbo bachelor;vrouw;18;30;25;26;28
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;hbo bachelor;man;69;51;58;60;47
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;hbo bachelor;vrouw;22;18;15;37;28
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;man;14;19;10;10;21
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;vrouw;61;84;60;82;62
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;hbo bachelor;man;11;15;12;26;17
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;hbo bachelor;vrouw;9;8;10;10;10
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34432;B Food and Business;voltijd onderwijs;hbo bachelor;man;5;12;15;20;40
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34432;B Food and Business;voltijd onderwijs;hbo bachelor;vrouw;10;16;20;52;86
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;hbo bachelor;man;3;1;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;hbo bachelor;vrouw;0;2;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;duaal onderwijs;hbo bachelor;man;2;0;3;0;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;duaal onderwijs;hbo bachelor;vrouw;2;1;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;hbo bachelor;man;34;24;40;40;46
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;hbo bachelor;vrouw;67;58;64;100;88
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;hbo bachelor;man;0;1;2;1;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;hbo bachelor;vrouw;6;7;4;2;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;hbo bachelor;man;22;19;27;29;33
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;hbo bachelor;vrouw;38;41;57;59;52
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;hbo bachelor;man;46;54;58;48;52
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;hbo bachelor;vrouw;14;13;18;18;15
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35522;B Logistics Management;deeltijd onderwijs;hbo bachelor;vrouw;0;0;0;0;1
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;hbo bachelor;man;14;10;27;27;36
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;hbo bachelor;vrouw;3;5;3;14;9
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;hbo bachelor;man;0;0;0;1;52
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;hbo bachelor;vrouw;0;0;0;0;16
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;hbo bachelor;man;24;27;22;30;32
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;hbo bachelor;vrouw;52;44;69;68;69
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;hogere kaderopleiding pedagogiek;44113;M Pedagogiek;deeltijd onderwijs;hbo master;man;4;6;6;7;6
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;hogere kaderopleiding pedagogiek;44113;M Pedagogiek;deeltijd onderwijs;hbo master;vrouw;39;25;25;25;35
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;hbo bachelor;man;144;126;101;122;137
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;hbo bachelor;vrouw;79;81;67;89;76
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;man;58;62;52;49;38
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;vrouw;201;235;98;86;86
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;hbo bachelor;man;5;5;14;3;5
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;hbo bachelor;vrouw;13;14;12;10;7
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;man;64;79;93;87;98
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;vrouw;291;306;403;373;376
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;hbo bachelor;man;11;15;13;8;11
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;hbo bachelor;vrouw;39;58;53;44;48
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;deeltijd onderwijs;hbo bachelor;vrouw;8;7;3;0;1
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;voltijd onderwijs;hbo bachelor;man;12;10;10;11;9
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;voltijd onderwijs;hbo bachelor;vrouw;53;83;72;68;50
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;hbo bachelor;man;5;3;1;3;1
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;hbo bachelor;vrouw;16;16;8;14;3
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;hbo bachelor;man;7;8;9;11;6
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;hbo bachelor;vrouw;182;211;228;184;172
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);44116;M Social Work;deeltijd onderwijs;hbo master;man;2;4;1;2;1
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);44116;M Social Work;deeltijd onderwijs;hbo master;vrouw;13;5;9;13;7
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80140;Ad Sociaal Werk;deeltijd onderwijs;hbo associate degree;man;0;0;0;12;14
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80140;Ad Sociaal Werk;deeltijd onderwijs;hbo associate degree;vrouw;0;0;0;36;16
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);30023;B Medische Hulpverlening;voltijd onderwijs;hbo bachelor;man;0;4;6;6;9
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);30023;B Medische Hulpverlening;voltijd onderwijs;hbo bachelor;vrouw;12;16;19;15;8
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;deeltijd onderwijs;hbo bachelor;man;4;6;6;4;11
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;deeltijd onderwijs;hbo bachelor;vrouw;15;31;21;26;25
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;duaal onderwijs;hbo bachelor;man;0;1;0;1;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;duaal onderwijs;hbo bachelor;vrouw;1;2;1;2;4
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;hbo bachelor;man;0;0;0;6;19
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;hbo bachelor;vrouw;0;13;0;99;159
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;hbo bachelor;man;4;0;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;hbo bachelor;vrouw;20;8;0;0;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;hbo bachelor;man;10;30;35;22;25
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;hbo bachelor;vrouw;158;164;215;201;194
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;hbo bachelor;man;65;66;71;75;57
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;hbo bachelor;vrouw;90;93;99;90;66
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34574;B Opleiding voor Ergotherapie;voltijd onderwijs;hbo bachelor;man;6;14;12;12;10
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34574;B Opleiding voor Ergotherapie;voltijd onderwijs;hbo bachelor;vrouw;91;92;111;127;78
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34576;B Mondzorgkunde;voltijd onderwijs;hbo bachelor;man;4;9;4;4;5
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34576;B Mondzorgkunde;voltijd onderwijs;hbo bachelor;vrouw;32;54;45;50;51
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;hbo bachelor;man;3;2;2;1;1
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;hbo bachelor;vrouw;113;122;79;94;69
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;hbo bachelor;man;9;11;14;11;15
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;hbo bachelor;vrouw;127;123;131;105;104
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);49115;M Physician Assistant;duaal onderwijs;hbo master;man;15;11;5;3;11
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);49115;M Physician Assistant;duaal onderwijs;hbo master;vrouw;16;22;14;17;28
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);49139;M Sport- en Beweeginnovatie;deeltijd onderwijs;hbo master;man;0;0;0;0;6
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);49139;M Sport- en Beweeginnovatie;deeltijd onderwijs;hbo master;vrouw;0;0;0;0;4
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);49246;M Advanced Nursing Practice;duaal onderwijs;hbo master;man;3;5;4;3;8
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);49246;M Advanced Nursing Practice;duaal onderwijs;hbo master;vrouw;28;32;33;36;47
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;deeltijd onderwijs;hbo associate degree;man;2;8;6;3;5
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;deeltijd onderwijs;hbo associate degree;vrouw;17;18;19;12;22
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;hbo associate degree;man;0;2;1;0;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;hbo associate degree;vrouw;0;1;0;1;0
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;man;9;2;8;9;9
Gelderland;0268;Nijmegen;reguliere inst.;25KB;Hogeschool van Arnhem en Nijmegen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;vrouw;11;9;16;25;32
