PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60139;M Geschiedenis (research);voltijd onderwijs;man;3;2;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60139;M Geschiedenis (research);voltijd onderwijs;vrouw;1;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60805;M Archeologie;voltijd onderwijs;man;2;0;1;3;4
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60805;M Archeologie;voltijd onderwijs;vrouw;2;1;2;0;3
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60808;M Erfgoedstudies;voltijd onderwijs;man;4;2;3;3;2
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60808;M Erfgoedstudies;voltijd onderwijs;vrouw;2;4;6;9;6
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;voltijd onderwijs;man;5;4;2;2;2
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60813;M Letterkunde;voltijd onderwijs;vrouw;17;10;5;5;10
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60814;M Letterkunde (research);voltijd onderwijs;man;1;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;voltijd onderwijs;man;0;0;1;0;4
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60815;M Taalwetenschappen;voltijd onderwijs;vrouw;11;18;12;18;16
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60817;M Taalwetenschappen (research);voltijd onderwijs;man;2;1;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60817;M Taalwetenschappen (research);voltijd onderwijs;vrouw;3;6;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60821;M Oudheidstudies;voltijd onderwijs;man;3;1;1;3;1
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60821;M Oudheidstudies;voltijd onderwijs;vrouw;5;4;1;2;2
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;deeltijd onderwijs;man;0;1;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;deeltijd onderwijs;vrouw;1;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;voltijd onderwijs;man;5;3;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60822;M Filosofie;voltijd onderwijs;vrouw;4;4;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;deeltijd onderwijs;man;0;1;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;deeltijd onderwijs;vrouw;2;1;3;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;voltijd onderwijs;man;9;10;8;9;10
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60823;M Filosofie;voltijd onderwijs;vrouw;6;10;17;11;10
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;deeltijd onderwijs;man;5;4;1;6;4
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;deeltijd onderwijs;vrouw;5;6;8;3;15
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;voltijd onderwijs;man;15;19;17;19;20
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60824;M Theologie & Religiewetenschappen;voltijd onderwijs;vrouw;19;13;18;18;24
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60825;M Theologie & Religiewetenschappen;deeltijd onderwijs;man;2;0;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60825;M Theologie & Religiewetenschappen;deeltijd onderwijs;vrouw;0;0;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60825;M Theologie & Religiewetenschappen;voltijd onderwijs;man;4;3;4;6;4
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60827;M Theologie & Religiewetenschappen (research);deeltijd onderwijs;man;0;0;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60827;M Theologie & Religiewetenschappen (research);voltijd onderwijs;man;2;7;3;2;4
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60827;M Theologie & Religiewetenschappen (research);voltijd onderwijs;vrouw;0;0;0;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60829;M Kunst- & cultuurwetenschappen (research);voltijd onderwijs;man;1;2;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60829;M Kunst- & cultuurwetenschappen (research);voltijd onderwijs;vrouw;2;2;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60836;M Erfgoedstudies;duaal onderwijs;man;0;0;1;1;1
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60836;M Erfgoedstudies;duaal onderwijs;vrouw;6;6;5;7;6
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60958;M Humanities (research);voltijd onderwijs;man;0;0;4;11;7
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);60958;M Humanities (research);voltijd onderwijs;vrouw;0;0;18;12;16
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);66034;M Geschiedenis;voltijd onderwijs;man;7;9;5;5;15
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);66034;M Geschiedenis;voltijd onderwijs;vrouw;1;5;5;1;5
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);66826;M Communicatie- & Informatiewetenschappen;voltijd onderwijs;man;12;16;8;16;6
Noord-Holland;0363;Amsterdam;reguliere inst.;master;21PL;Vrije Universiteit Amsterdam;taal en cultuur;n.v.t. (taal en cultuur);66826;M Communicatie- & Informatiewetenschappen;voltijd onderwijs;vrouw;31;50;40;40;37
Noord-Holland;0363;Amsterdam;reguliere inst.;master;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);69312;M European MSc in Occupational Therapy;deeltijd onderwijs;man;0;0;4;2;5
Noord-Holland;0363;Amsterdam;reguliere inst.;master;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);69312;M European MSc in Occupational Therapy;deeltijd onderwijs;vrouw;0;0;35;21;19
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;67086;M Educatie en Communicatie in de Taal- en Cultuurwetenschappen;voltijd onderwijs;man;0;0;0;4;6
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;67086;M Educatie en Communicatie in de Taal- en Cultuurwetenschappen;voltijd onderwijs;vrouw;0;0;0;15;11
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;deeltijd onderwijs;man;2;1;2;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;deeltijd onderwijs;vrouw;1;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;voltijd onderwijs;man;10;6;6;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68500;M Leraar Voorbereidend Hoger Onderwijs in Aardrijkskunde;voltijd onderwijs;vrouw;2;3;2;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;man;3;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;deeltijd onderwijs;vrouw;1;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;man;5;1;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68501;M Leraar Voorbereidend Hoger Onderwijs in Algemene Economie;voltijd onderwijs;vrouw;2;2;2;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;deeltijd onderwijs;man;1;0;2;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;deeltijd onderwijs;vrouw;3;1;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;man;4;2;3;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68502;M Leraar Voorbereidend Hoger Onderwijs in Biologie;voltijd onderwijs;vrouw;4;8;4;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;deeltijd onderwijs;man;1;0;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;deeltijd onderwijs;vrouw;3;3;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;voltijd onderwijs;man;1;0;3;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68503;M Leraar Voorbereidend Hoger Onderwijs in Duits;voltijd onderwijs;vrouw;2;8;6;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;deeltijd onderwijs;man;0;0;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;deeltijd onderwijs;vrouw;3;0;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;voltijd onderwijs;man;0;3;6;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68504;M Leraar Voorbereidend Hoger Onderwijs in Engels;voltijd onderwijs;vrouw;3;6;8;3;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;deeltijd onderwijs;man;2;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;voltijd onderwijs;man;6;3;6;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68505;M Leraar Voorbereidend Hoger Onderwijs in Filosofie;voltijd onderwijs;vrouw;4;5;3;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;deeltijd onderwijs;man;1;1;2;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;deeltijd onderwijs;vrouw;2;3;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;voltijd onderwijs;man;10;17;5;4;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68506;M Leraar Voorbereidend Hoger Onderwijs in Geschiedenis en Staatsinrichting;voltijd onderwijs;vrouw;6;6;6;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68507;M Leraar Voorbereidend Hoger Onderwijs in Godsdienst en Levensbeschouwing;voltijd onderwijs;vrouw;2;2;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;deeltijd onderwijs;man;0;0;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;deeltijd onderwijs;vrouw;3;0;2;3;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;voltijd onderwijs;man;0;0;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68508;M Leraar Voorbereidend Hoger Onderwijs in Kunstgeschiedenis en Culturele en Kunstzinnige Vorming/Kunst Algemeen;voltijd onderwijs;vrouw;9;10;4;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;deeltijd onderwijs;man;2;3;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;deeltijd onderwijs;vrouw;3;0;2;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;man;4;4;9;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68509;M Leraar Voorbereidend Hoger Onderwijs in Maatschappijleer en Maatschappijwetenschappen;voltijd onderwijs;vrouw;7;3;1;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;deeltijd onderwijs;man;1;2;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;voltijd onderwijs;man;0;1;7;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68511;M Leraar Voorbereidend Hoger Onderwijs in Natuurkunde;voltijd onderwijs;vrouw;0;0;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;deeltijd onderwijs;man;0;0;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;deeltijd onderwijs;vrouw;2;0;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;voltijd onderwijs;man;1;3;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68512;M Leraar Voorbereidend Hoger Onderwijs in Nederlands;voltijd onderwijs;vrouw;8;2;3;2;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;deeltijd onderwijs;man;2;1;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;deeltijd onderwijs;vrouw;0;1;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;voltijd onderwijs;man;0;2;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68513;M Leraar Voorbereidend Hoger Onderwijs in Scheikunde;voltijd onderwijs;vrouw;0;1;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;postmaster;21PK;Universiteit van Amsterdam;onderwijs;universitaire lerarenopleidingen;68514;M Leraar Voorbereidend Hoger Onderwijs in Spaans;deeltijd onderwijs;vrouw;0;0;3;0;0
