PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;vrouw;11;13;11;12;8
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;0;0;0;5;4
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;0;0;9;10;19
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;26;26;9;19;18
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;69;42;44;63;59
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;man;5;9;2;4;7
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;vrouw;98;74;54;73;124
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34134;B Verloskunde;voltijd onderwijs;man;1;0;0;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34134;B Verloskunde;voltijd onderwijs;vrouw;42;39;45;41;50
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;man;0;0;0;9;7
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;vrouw;0;0;0;58;53
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;7;2;4;0;1
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;37;23;24;7;5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;12;12;17;24;17
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;72;89;136;119;125
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34576;B Mondzorgkunde;voltijd onderwijs;man;8;9;9;8;8
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34576;B Mondzorgkunde;voltijd onderwijs;vrouw;62;75;79;74;76
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);30022;B Food Commerce & Technology;voltijd onderwijs;man;20;16;4;11;9
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);30022;B Food Commerce & Technology;voltijd onderwijs;vrouw;22;20;22;17;18
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34331;B Biotechnologie;voltijd onderwijs;man;26;34;23;27;31
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;landbouw en natuurlijke omgeving;n.v.t. (landbouw en natuurlijke omgeving);34331;B Biotechnologie;voltijd onderwijs;vrouw;11;18;11;16;14
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;man;31;41;23;32;23
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;vrouw;17;26;19;10;20
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34397;B Biologie en Medisch Laboratoriumonderzoek;voltijd onderwijs;man;19;48;44;45;26
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34397;B Biologie en Medisch Laboratoriumonderzoek;voltijd onderwijs;vrouw;44;90;69;57;78
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);30029;B International Business;deeltijd onderwijs;man;16;25;20;22;11
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);30029;B International Business;deeltijd onderwijs;vrouw;23;25;24;17;16
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;man;249;268;394;394;381
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;vrouw;218;245;380;290;289
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;man;16;29;26;29;19
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;vrouw;24;11;19;11;14
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;man;160;162;201;184;213
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;vrouw;79;97;119;94;93
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;man;16;13;22;26;15
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;vrouw;12;10;7;13;6
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;336;482;494;431;460
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;150;208;201;167;168
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;man;1;2;1;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;vrouw;6;4;8;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;29;49;36;28;34
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;87;121;148;96;121
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;man;70;84;94;79;80
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;vrouw;32;40;47;26;39
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;man;49;45;51;44;61
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;vrouw;30;40;50;40;57
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;man;5;5;9;7;5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;vrouw;25;19;22;15;17
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;59;64;58;52;39
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;166;152;158;146;123
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35516;B Creative Business;deeltijd onderwijs;man;3;2;3;11;10
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35516;B Creative Business;deeltijd onderwijs;vrouw;6;12;8;21;25
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;man;108;111;114;148;161
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;vrouw;287;377;381;562;611
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;man;64;83;94;82;70
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;vrouw;44;39;54;54;48
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;man;40;21;23;19;28
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;vrouw;24;16;29;18;21
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;man;240;222;204;142;167
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;vrouw;95;97;89;87;77
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;man;89;78;63;55;57
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);35522;B Logistics Management;voltijd onderwijs;vrouw;15;15;15;8;8
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;man;127;146;153;144;138
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;vrouw;254;352;388;370;338
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;man;153;145;175;167;188
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;vrouw;92;97;72;72;72
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;9;12;16;5;9
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;26;23;21;18;27
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;man;4;6;2;5;5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;vrouw;12;16;16;13;13
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;86;90;81;77;83
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;416;383;413;323;335
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;deeltijd onderwijs;man;4;4;12;9;5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;deeltijd onderwijs;vrouw;11;15;16;17;13
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;man;63;60;65;63;79
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;vrouw;194;206;218;220;205
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;man;1;4;0;3;3
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;vrouw;12;9;6;8;6
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;man;32;33;28;35;32
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;vrouw;174;198;208;174;183
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;man;0;1;0;0;3
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;vrouw;15;5;13;19;27
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;man;7;10;7;10;6
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;vrouw;157;150;149;155;177
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;9;6;7;8;9
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;21;17;28;35;49
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;33;25;36;37;46
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;191;220;299;313;306
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;man;120;164;112;127;205
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;vrouw;116;96;101;136;169
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34572;B Opleiding tot Oefentherapeut-Mensendieck;voltijd onderwijs;man;11;16;18;22;7
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34572;B Opleiding tot Oefentherapeut-Mensendieck;voltijd onderwijs;vrouw;43;49;29;17;22
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34574;B Opleiding voor Ergotherapie;voltijd onderwijs;man;13;12;20;18;9
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34574;B Opleiding voor Ergotherapie;voltijd onderwijs;vrouw;80;66;81;86;50
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;man;31;29;37;31;23
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;vrouw;143;155;168;164;128
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;4;3;4;6;8
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;3;8;6;16;13
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;13;14;26;15;27
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;93;95;102;109;106
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;man;122;156;166;133;127
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;vrouw;59;55;65;65;61
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;deeltijd onderwijs;man;0;0;0;3;3
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;deeltijd onderwijs;vrouw;0;0;0;9;6
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;voltijd onderwijs;man;0;0;0;2;2
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35193;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Duits;voltijd onderwijs;vrouw;0;0;0;6;3
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;deeltijd onderwijs;man;4;10;7;10;7
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;deeltijd onderwijs;vrouw;14;16;18;11;14
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);35195;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Engels;voltijd onderwijs;man;25;32;32;35;27
