brin_nummer,kwalificatie_code,kwalificatie_naam,2015_man_i,2015_vrouw_i,2015_tot_i,2016_man_i,2016_vrouw_i,2016_tot_i,2017_man_i,2017_vrouw_i,2017_tot_i,2018_man_i,2018_vrouw_i,2018_tot_i,2019_man_i,2019_vrouw_i,2019_tot_i,2015_man_d,2015_vrouw_d,2015_tot_d,2016_man_d,2016_vrouw_d,2016_tot_d,2017_man_d,2017_vrouw_d,2017_tot_d,2018_man_d,2018_vrouw_d,2018_tot_d,2019_man_d,2019_vrouw_d,2019_tot_d,tech_label
25LU,93191.0,ICT-beheer (ICT-beheerder),9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LU,93192.0,ICT-beheer (Netwerkbeheerder),11.0,1.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,27.0,9.0,0.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LU,93220.0,Game artist,37.0,22.0,59.0,33.0,13.0,46.0,18.0,7.0,25.0,1.0,3.0,4.0,0.0,1.0,1.0,12.0,2.0,14.0,6.0,3.0,9.0,13.0,5.0,18.0,15.0,4.0,19.0,1.0,2.0,3.0,tech
25LU,95060.0,ICT-medewerker (Medewerker ICT),70.0,10.0,80.0,43.0,5.0,48.0,9.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,17.0,1.0,18.0,10.0,2.0,12.0,29.0,4.0,33.0,4.0,0.0,4.0,2.0,0.0,2.0,tech
25LU,95070.0,ICT-medewerker (Medewerker beheer ICT),203.0,3.0,206.0,118.0,4.0,122.0,17.0,0.0,17.0,6.0,1.0,7.0,1.0,1.0,2.0,50.0,1.0,51.0,86.0,0.0,86.0,65.0,5.0,70.0,14.0,1.0,15.0,5.0,0.0,5.0,tech
25LU,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),115.0,6.0,121.0,124.0,6.0,130.0,60.0,2.0,62.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,54.0,3.0,57.0,43.0,0.0,43.0,10.0,0.0,10.0,tech
25LU,95312.0,Applicatie- en mediaontwikkeling (Gamedeveloper),34.0,1.0,35.0,27.0,1.0,28.0,11.0,1.0,12.0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,9.0,0.0,9.0,6.0,1.0,7.0,1.0,0.0,1.0,tech
25LU,95321.0,ICT- en mediabeheer (ICT-beheerder),250.0,6.0,256.0,149.0,2.0,151.0,54.0,1.0,55.0,7.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,25.0,3.0,28.0,68.0,1.0,69.0,33.0,1.0,34.0,7.0,0.0,7.0,tech
25LU,95323.0,ICT- en mediabeheer (Netwerkbeheerder),8.0,0.0,8.0,3.0,0.0,3.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,24.0,27.0,0.0,27.0,20.0,1.0,21.0,1.0,0.0,1.0,tech
25LU,95705.0,Allround DTP-er,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LV,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,51.0,83.0,134.0,104.0,140.0,244.0,206.0,279.0,485.0,261.0,318.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,55.0,84.0,growth
25LV,25212.0,Ruimtelijk vormgever,0.0,0.0,0.0,18.0,82.0,100.0,39.0,159.0,198.0,51.0,223.0,274.0,65.0,297.0,362.0,,,,,,,,,,,,,,,,design
25LV,25215.0,Signspecialist,0.0,0.0,0.0,29.0,13.0,42.0,57.0,30.0,87.0,82.0,45.0,127.0,113.0,56.0,169.0,,,,,,,,,,,,,,,,design
25LV,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),63.0,166.0,229.0,11.0,57.0,68.0,4.0,24.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,12.0,10.0,38.0,48.0,6.0,33.0,39.0,2.0,24.0,26.0,1.0,0.0,1.0,growth
25LV,90532.0,Medewerker marketing en communicatie (Marketing medewerker),62.0,39.0,101.0,49.0,64.0,113.0,23.0,41.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,25.0,11.0,36.0,24.0,22.0,46.0,24.0,41.0,65.0,1.0,1.0,2.0,growth
25LV,91530.0,Vormgeving ruimtelijke presentatie en communicatie (Medewerker productpresentatie),17.0,56.0,73.0,7.0,29.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,28.0,7.0,24.0,31.0,6.0,25.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,design
25LV,91541.0,"Vormgeving ruimtelijke presentatie en communicatie (Stand-, winkel en decorvormgever)",55.0,259.0,314.0,39.0,174.0,213.0,25.0,100.0,125.0,10.0,32.0,42.0,0.0,2.0,2.0,5.0,25.0,30.0,9.0,32.0,41.0,6.0,14.0,20.0,10.0,32.0,42.0,10.0,29.0,39.0,design
25LV,91542.0,Vormgeving ruimtelijke presentatie en communicatie (Vormgever productpresentatie),3.0,47.0,50.0,1.0,46.0,47.0,2.0,37.0,39.0,4.0,38.0,42.0,0.0,4.0,4.0,1.0,39.0,40.0,3.0,46.0,49.0,1.0,40.0,41.0,3.0,36.0,39.0,4.0,34.0,38.0,design
25LV,94500.0,Signmaker (Medewerker sign),51.0,19.0,70.0,22.0,11.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,19.0,15.0,8.0,23.0,17.0,9.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,design
25LV,94510.0,Signmaker (Allround signmaker),3.0,3.0,6.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,11.0,3.0,2.0,5.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,design
25LV,94990.0,Signmaker (Signspecialist),119.0,44.0,163.0,86.0,36.0,122.0,55.0,24.0,79.0,34.0,8.0,42.0,1.0,0.0,1.0,19.0,9.0,28.0,28.0,9.0,37.0,26.0,9.0,35.0,18.0,12.0,30.0,32.0,8.0,40.0,design
25LW,22086.0,Mediavormgever,44.0,19.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LW,22166.0,Medewerker marketing en communicatie,65.0,42.0,107.0,23.0,11.0,34.0,13.0,4.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25LW,22263.0,ICT- en mediabeheer,38.0,0.0,38.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LW,23089.0,ICT- en mediabeheer,0.0,0.0,0.0,15.0,0.0,15.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LW,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,33.0,38.0,71.0,70.0,57.0,127.0,83.0,93.0,176.0,95.0,95.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,35.0,growth
25LW,25187.0,Applicatie- en mediaontwikkelaar,18.0,2.0,20.0,34.0,2.0,36.0,42.0,5.0,47.0,42.0,5.0,47.0,47.0,6.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,10.0,7.0,0.0,7.0,tech
25LW,25188.0,Gamedeveloper,17.0,1.0,18.0,22.0,2.0,24.0,37.0,2.0,39.0,33.0,1.0,34.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,7.0,1.0,8.0,tech
25LW,25189.0,ICT-beheerder,0.0,0.0,0.0,60.0,1.0,61.0,145.0,3.0,148.0,218.0,4.0,222.0,210.0,8.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,47.0,tech
25LW,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,7.0,1.0,8.0,27.0,1.0,28.0,56.0,0.0,56.0,79.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,tech
25LW,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,55.0,3.0,58.0,103.0,5.0,108.0,110.0,6.0,116.0,90.0,6.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,26.0,30.0,4.0,34.0,tech
25LW,25192.0,Medewerker ICT,0.0,0.0,0.0,33.0,2.0,35.0,38.0,2.0,40.0,23.0,1.0,24.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,15.0,7.0,1.0,8.0,tech
25LW,25197.0,Allround DTP-er,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,tech
25LW,25201.0,Mediavormgever,0.0,0.0,0.0,56.0,64.0,120.0,127.0,110.0,237.0,159.0,147.0,306.0,155.0,153.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,42.0,69.0,tech
25LW,25215.0,Signspecialist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,design
25LW,90411.0,Mediavormgever (Animatie/audiovisuele vormgeving),32.0,12.0,44.0,42.0,12.0,54.0,17.0,5.0,22.0,8.0,2.0,10.0,1.0,1.0,2.0,6.0,0.0,6.0,4.0,1.0,5.0,21.0,7.0,28.0,8.0,3.0,11.0,7.0,1.0,8.0,tech
25LW,90412.0,Mediavormgever (Art & Design KC GOC),29.0,61.0,90.0,21.0,47.0,68.0,9.0,29.0,38.0,1.0,9.0,10.0,0.0,0.0,0.0,4.0,7.0,11.0,4.0,11.0,15.0,10.0,14.0,24.0,5.0,16.0,21.0,0.0,7.0,7.0,tech
25LW,90413.0,Mediavormgever (Grafische vormgeving),63.0,48.0,111.0,62.0,42.0,104.0,31.0,15.0,46.0,8.0,4.0,12.0,2.0,2.0,4.0,14.0,17.0,31.0,15.0,9.0,24.0,33.0,26.0,59.0,17.0,12.0,29.0,8.0,1.0,9.0,tech
25LW,90414.0,Mediavormgever (Interactieve vormgeving),10.0,1.0,11.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LW,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),18.0,27.0,45.0,26.0,36.0,62.0,19.0,20.0,39.0,3.0,1.0,4.0,0.0,0.0,0.0,6.0,15.0,21.0,13.0,14.0,27.0,14.0,17.0,31.0,9.0,9.0,18.0,4.0,1.0,5.0,growth
25LW,90532.0,Medewerker marketing en communicatie (Marketing medewerker),20.0,11.0,31.0,9.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,37.0,13.0,11.0,24.0,5.0,9.0,14.0,17.0,15.0,32.0,0.0,0.0,0.0,growth
25LW,93220.0,Game artist,40.0,6.0,46.0,22.0,5.0,27.0,8.0,2.0,10.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,7.0,14.0,1.0,15.0,12.0,2.0,14.0,5.0,0.0,5.0,1.0,1.0,2.0,tech
25LW,95060.0,ICT-medewerker (Medewerker ICT),39.0,2.0,41.0,21.0,2.0,23.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,23.0,15.0,0.0,15.0,11.0,2.0,13.0,5.0,0.0,5.0,1.0,0.0,1.0,tech
25LW,95070.0,ICT-medewerker (Medewerker beheer ICT),149.0,5.0,154.0,77.0,1.0,78.0,22.0,0.0,22.0,6.0,0.0,6.0,0.0,0.0,0.0,42.0,0.0,42.0,37.0,2.0,39.0,64.0,1.0,65.0,25.0,1.0,26.0,4.0,0.0,4.0,tech
25LW,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),12.0,0.0,12.0,8.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,7.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25LW,95312.0,Applicatie- en mediaontwikkeling (Gamedeveloper),21.0,1.0,22.0,14.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0,7.0,12.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25LW,95313.0,Applicatie- en mediaontwikkeling (Mediadeveloper),17.0,1.0,18.0,13.0,1.0,14.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,10.0,1.0,11.0,1.0,0.0,1.0,2.0,0.0,2.0,tech
25LW,95321.0,ICT- en mediabeheer (ICT-beheerder),139.0,3.0,142.0,128.0,7.0,135.0,76.0,4.0,80.0,23.0,2.0,25.0,0.0,0.0,0.0,31.0,0.0,31.0,24.0,0.0,24.0,51.0,0.0,51.0,41.0,1.0,42.0,7.0,2.0,9.0,tech
25LW,95323.0,ICT- en mediabeheer (Netwerkbeheerder),27.0,2.0,29.0,13.0,0.0,13.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,11.0,0.0,11.0,4.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,tech
25LW,95699.0,Applicatieontwikkelaar,4.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25LW,95705.0,Allround DTP-er,3.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,tech
25LX,22166.0,Medewerker marketing en communicatie,43.0,63.0,106.0,42.0,59.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25LX,23088.0,Applicatieontwikkeling,0.0,0.0,0.0,59.0,0.0,59.0,77.0,3.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LX,23089.0,ICT- en mediabeheer,0.0,0.0,0.0,58.0,2.0,60.0,65.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LX,23090.0,ICT support,0.0,0.0,0.0,21.0,2.0,23.0,34.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LX,23095.0,Mediavormgeving,0.0,0.0,0.0,11.0,18.0,29.0,21.0,28.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LX,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,73.0,59.0,132.0,113.0,89.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,21.0,58.0,growth
25LX,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,76.0,1.0,77.0,132.0,8.0,140.0,313.0,17.0,330.0,316.0,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,69.0,tech
25LX,25189.0,ICT-beheerder,0.0,0.0,0.0,91.0,2.0,93.0,120.0,4.0,124.0,249.0,11.0,260.0,278.0,10.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,62.0,tech
25LX,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,4.0,0.0,4.0,24.0,0.0,24.0,39.0,1.0,40.0,58.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,tech
25LX,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,23.0,5.0,28.0,70.0,4.0,74.0,127.0,8.0,135.0,119.0,5.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,31.0,52.0,4.0,56.0,tech
25LX,25192.0,Medewerker ICT,0.0,0.0,0.0,34.0,1.0,35.0,59.0,2.0,61.0,50.0,1.0,51.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,23.0,19.0,0.0,19.0,tech
25LX,25201.0,Mediavormgever,0.0,0.0,0.0,62.0,35.0,97.0,97.0,57.0,154.0,121.0,104.0,225.0,132.0,138.0,270.0,,,,,,,,,,,,,,,,tech
25LX,25215.0,Signspecialist,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,5.0,10.0,5.0,15.0,17.0,9.0,26.0,,,,,,,,,,,,,,,,design
25LX,90411.0,Mediavormgever (Animatie/audiovisuele vormgeving),18.0,2.0,20.0,15.0,3.0,18.0,1.0,0.0,1.0,12.0,5.0,17.0,1.0,0.0,1.0,14.0,5.0,19.0,17.0,2.0,19.0,17.0,2.0,19.0,7.0,3.0,10.0,13.0,8.0,21.0,tech
25LX,90412.0,Mediavormgever (Art & Design KC GOC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,tech
25LX,90413.0,Mediavormgever (Grafische vormgeving),186.0,159.0,345.0,102.0,107.0,209.0,58.0,59.0,117.0,22.0,31.0,53.0,1.0,1.0,2.0,17.0,22.0,39.0,18.0,17.0,35.0,12.0,26.0,38.0,14.0,18.0,32.0,10.0,24.0,34.0,tech
25LX,90414.0,Mediavormgever (Interactieve vormgeving),5.0,2.0,7.0,7.0,3.0,10.0,1.0,2.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0,3.0,7.0,7.0,4.0,11.0,3.0,3.0,6.0,3.0,3.0,6.0,tech
25LX,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),3.0,12.0,15.0,2.0,6.0,8.0,0.0,13.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,16.0,23.0,12.0,19.0,31.0,13.0,25.0,38.0,7.0,17.0,24.0,1.0,0.0,1.0,growth
25LX,90532.0,Medewerker marketing en communicatie (Marketing medewerker),68.0,35.0,103.0,35.0,11.0,46.0,26.0,16.0,42.0,2.0,0.0,2.0,0.0,0.0,0.0,34.0,29.0,63.0,25.0,18.0,43.0,20.0,11.0,31.0,16.0,16.0,32.0,3.0,0.0,3.0,growth
25LX,91530.0,Vormgeving ruimtelijke presentatie en communicatie (Medewerker productpresentatie),1.0,9.0,10.0,1.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,design
25LX,91541.0,"Vormgeving ruimtelijke presentatie en communicatie (Stand-, winkel en decorvormgever)",0.0,5.0,5.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,design
25LX,93191.0,ICT-beheer (ICT-beheerder),4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LX,94500.0,Signmaker (Medewerker sign),19.0,9.0,28.0,8.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,3.0,8.0,11.0,3.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,design
25LX,94510.0,Signmaker (Allround signmaker),11.0,0.0,11.0,5.0,2.0,7.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,2.0,5.0,2.0,7.0,0.0,0.0,0.0,design
25LX,94990.0,Signmaker (Signspecialist),17.0,7.0,24.0,10.0,6.0,16.0,10.0,3.0,13.0,9.0,1.0,10.0,1.0,0.0,1.0,2.0,0.0,2.0,8.0,0.0,8.0,5.0,4.0,9.0,5.0,3.0,8.0,7.0,1.0,8.0,design
25LX,95060.0,ICT-medewerker (Medewerker ICT),60.0,1.0,61.0,30.0,0.0,30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,39.0,23.0,0.0,23.0,26.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0,0.0,tech
25LX,95070.0,ICT-medewerker (Medewerker beheer ICT),176.0,6.0,182.0,108.0,1.0,109.0,29.0,0.0,29.0,3.0,0.0,3.0,0.0,0.0,0.0,57.0,0.0,57.0,89.0,3.0,92.0,68.0,3.0,71.0,22.0,0.0,22.0,3.0,0.0,3.0,tech
25LX,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),229.0,10.0,239.0,130.0,7.0,137.0,55.0,4.0,59.0,7.0,1.0,8.0,1.0,0.0,1.0,18.0,0.0,18.0,24.0,1.0,25.0,52.0,1.0,53.0,36.0,3.0,39.0,2.0,0.0,2.0,tech
25LX,95313.0,Applicatie- en mediaontwikkeling (Mediadeveloper),39.0,3.0,42.0,17.0,2.0,19.0,10.0,0.0,10.0,6.0,0.0,6.0,2.0,0.0,2.0,11.0,1.0,12.0,19.0,0.0,19.0,10.0,2.0,12.0,12.0,0.0,12.0,1.0,0.0,1.0,tech
25LX,95321.0,ICT- en mediabeheer (ICT-beheerder),282.0,5.0,287.0,181.0,3.0,184.0,93.0,1.0,94.0,11.0,0.0,11.0,4.0,0.0,4.0,56.0,0.0,56.0,67.0,1.0,68.0,79.0,1.0,80.0,78.0,2.0,80.0,8.0,0.0,8.0,tech
25LX,95323.0,ICT- en mediabeheer (Netwerkbeheerder),1.0,0.0,1.0,14.0,0.0,14.0,13.0,0.0,13.0,6.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,7.0,2.0,0.0,2.0,tech
25LX,95705.0,Allround DTP-er,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25LZ,22166.0,Medewerker marketing en communicatie,24.0,10.0,34.0,18.0,10.0,28.0,14.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25LZ,23130.0,Mechatronica,0.0,0.0,0.0,16.0,0.0,16.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25LZ,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,16.0,10.0,26.0,23.0,6.0,29.0,38.0,7.0,45.0,35.0,13.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,13.0,0.0,0.0,0.0,7.0,2.0,9.0,growth
25LZ,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,24.0,1.0,25.0,44.0,2.0,46.0,55.0,2.0,57.0,86.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,13.0,tech
25LZ,25189.0,ICT-beheerder,0.0,0.0,0.0,60.0,1.0,61.0,93.0,0.0,93.0,132.0,2.0,134.0,133.0,2.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,tech
25LZ,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,16.0,1.0,17.0,44.0,1.0,45.0,55.0,4.0,59.0,67.0,4.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,26.0,26.0,2.0,28.0,tech
25LZ,25192.0,Medewerker ICT,0.0,0.0,0.0,53.0,0.0,53.0,75.0,0.0,75.0,74.0,0.0,74.0,71.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,29.0,0.0,29.0,tech
25LZ,25201.0,Mediavormgever,0.0,0.0,0.0,13.0,11.0,24.0,29.0,20.0,49.0,25.0,29.0,54.0,34.0,39.0,73.0,,,,,,,,,,,,,,,,tech
25LZ,90413.0,Mediavormgever (Grafische vormgeving),49.0,25.0,74.0,34.0,23.0,57.0,17.0,15.0,32.0,12.0,6.0,18.0,1.0,0.0,1.0,11.0,5.0,16.0,12.0,0.0,12.0,14.0,4.0,18.0,5.0,7.0,12.0,11.0,5.0,16.0,tech
25LZ,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,2.0,4.0,1.0,2.0,3.0,6.0,6.0,12.0,0.0,0.0,0.0,growth
25LZ,90532.0,Medewerker marketing en communicatie (Marketing medewerker),13.0,10.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,11.0,24.0,13.0,9.0,22.0,3.0,2.0,5.0,5.0,3.0,8.0,0.0,0.0,0.0,growth
25LZ,95060.0,ICT-medewerker (Medewerker ICT),63.0,3.0,66.0,23.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,25.0,1.0,26.0,25.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25LZ,95070.0,ICT-medewerker (Medewerker beheer ICT),51.0,2.0,53.0,27.0,0.0,27.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,40.0,2.0,42.0,16.0,0.0,16.0,4.0,0.0,4.0,0.0,0.0,0.0,tech
25LZ,95313.0,Applicatie- en mediaontwikkeling (Mediadeveloper),75.0,5.0,80.0,48.0,3.0,51.0,24.0,3.0,27.0,15.0,2.0,17.0,2.0,0.0,2.0,7.0,0.0,7.0,20.0,0.0,20.0,20.0,0.0,20.0,8.0,1.0,9.0,13.0,2.0,15.0,tech
